imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
v0201,abierto,B5,128.0771,0.174111,4.3774,46.4,99.9554,17.0673,CRITICA,9.3983,0.517484,15.1287,63.7718,0.175099,0.208204,0.5676,19.5811,1,1,66.583,16257024.0
v0246,abierto,B5,125.4451,0.165658,4.3766,46.293,100.0,18.049,CRITICA,9.6336,0.528254,15.0947,63.097,0.179615,0.201219,8.4249,21.4666,1,1,66.586,16257024.0
v0255,abierto,B5,125.0554,0.165601,4.3731,46.0992,99.6138,18.2471,CRITICA,9.627,0.526197,15.0927,63.137,0.172017,0.201715,3.8743,21.8076,1,1,65.51,16257024.0
v0429,abierto,B5,123.4169,0.172292,4.3753,46.465,99.608,16.7594,CRITICA,9.9177,0.547424,15.1232,62.3511,0.182933,nan,6.176,nan,1,1,65.957,16257024.0
v0432,abierto,B5,123.933,0.174357,4.3772,46.4504,99.3712,17.3817,CRITICA,9.8276,0.538387,15.0987,62.5198,0.186965,0.191239,7.2311,9.6829,1,1,66.948,16257024.0
v0487,abierto,B5,126.5951,0.176376,4.3984,46.414,99.5013,17.7102,CRITICA,9.5325,0.524546,15.0949,63.3366,0.190824,0.201111,8.1914,14.0243,1,1,58.014,16257024.0
v0526,abierto,B5,125.8726,0.159417,4.3904,46.4256,99.4586,17.3111,CRITICA,9.632,0.531302,15.1146,63.117,0.16729,nan,4.9384,nan,1,1,65.365,16257024.0
v0542,abierto,B5,118.3945,0.19687,4.3449,46.2066,97.6227,18.2014,CRITICA,10.3725,0.556474,15.0581,60.9724,0.205094,0.202702,4.1778,2.9624,1,1,57.118,16257024.0
v0796,abierto,B5,120.9772,0.171405,4.3662,46.2567,97.1337,18.4365,CRITICA,10.0739,0.545408,15.0915,61.7642,0.169039,0.205963,1.3808,20.161,1,1,66.431,16257024.0
v0811,abierto,B5,122.6361,0.154025,4.3666,46.4791,97.3044,16.4798,CRITICA,9.9831,0.553522,15.1516,62.1,0.163967,0.188389,6.4549,22.3107,1,1,67.422,16257024.0
v0876,abierto,B5,118.3589,0.169819,4.3666,46.167,97.9623,18.0933,CRITICA,10.3913,0.561108,15.1002,60.994,0.161997,0.191269,4.6061,12.6309,1,1,66.766,16257024.0
v0886,abierto,B5,120.1395,0.176712,4.3304,46.1882,98.9423,17.9101,CRITICA,10.2179,0.551537,15.1219,61.5546,0.169384,0.214392,4.1471,21.3229,1,1,66.472,16257024.0
v0894,abierto,B5,120.6339,0.172431,4.3516,46.2351,98.3679,17.748,CRITICA,10.1552,0.550306,15.1126,61.6732,0.183265,0.187119,6.2828,8.518,1,1,66.424,16257024.0
v0902,abierto,B5,122.6852,0.164131,4.3542,46.4008,99.282,17.5283,CRITICA,9.9749,0.543978,15.1158,62.179,0.167691,0.205094,2.169,24.9575,1,1,67.403,16257024.0
v0945,abierto,B5,120.218,0.184261,4.3354,46.2495,98.7949,17.7487,CRITICA,10.2077,0.552387,15.1132,61.5286,0.170864,0.218274,7.2706,18.4587,1,1,64.892,16257024.0
v0975,abierto,B5,118.7666,0.183548,4.3504,46.0725,97.712,19.2748,CRITICA,10.2624,0.548498,15.0519,61.2076,0.183547,0.196371,0.0001,6.9864,1,1,63.16,16257024.0
v0994,abierto,B5,120.5479,0.169087,4.3662,46.2011,98.3116,18.7177,CRITICA,10.1157,0.547905,15.0683,61.6741,0.180587,nan,6.8012,nan,1,1,65.365,16257024.0
v1005,abierto,B5,121.74,0.172586,4.3453,46.2429,98.4145,18.1631,CRITICA,10.0279,0.545206,15.1059,62.015,0.1768,nan,2.4415,nan,1,1,66.497,16257024.0
w0035,abierto,B5,126.4828,0.259275,4.4669,46.2592,94.4982,19.2992,CRITICA,9.4675,0.540313,15.062,63.4265,0.267043,0.247392,2.9957,4.5833,1,1,63.702,16257024.0
w0048,abierto,B5,121.1413,0.304931,4.4087,45.7925,92.4217,21.1061,CRITICA,9.8439,0.555126,15.0479,62.1991,0.307284,0.272172,0.7717,10.7432,1,1,67.558,16257024.0
w0061,abierto,B5,103.4809,0.247432,4.3736,45.3845,92.2723,23.1519,CRITICA,11.8785,0.62805,14.97,56.1421,0.262369,0.251917,6.0369,1.8126,1,1,65.261,16257024.0
w0194,abierto,B5,131.7693,0.269848,4.4248,45.5372,84.5776,21.5239,CRITICA,8.488,0.530296,14.965,65.4418,0.296953,nan,10.0444,nan,1,1,65.539,16257024.0
w0199,abierto,B5,116.9834,0.281658,4.3832,44.5996,83.9353,24.6535,CRITICA,9.5811,0.5847,14.8634,61.8753,0.30666,0.26207,8.8767,6.9544,1,1,66.732,16257024.0
w0206,abierto,B5,111.3296,0.266394,4.4338,45.0184,86.365,26.0893,CRITICA,10.3012,0.607216,14.7167,59.5629,0.282217,0.248864,5.9394,6.5806,1,1,62.998,16257024.0
w0207,abierto,B5,120.4005,0.274033,4.4127,45.0684,84.7329,24.3133,CRITICA,9.3858,0.572865,14.8226,62.568,0.288971,0.241695,5.4511,11.8007,1,1,66.424,16257024.0
w0225,abierto,B5,128.0021,0.254221,4.4237,45.7283,90.9895,20.1019,CRITICA,8.9964,0.530836,15.0345,64.2753,0.272336,0.244492,7.1255,3.8273,1,1,66.24,16257024.0
w0363,abierto,B5,156.4791,0.305635,4.4734,46.7193,100.0,19.1462,CRITICA,6.7535,0.452681,14.9521,70.1434,0.316918,0.275506,3.6918,9.8578,1,1,66.97,16257024.0
w0414,abierto,B5,138.1425,0.259165,4.4659,46.3991,88.2047,20.3863,CRITICA,8.1263,0.501036,14.9074,66.4121,0.26592,0.246237,2.6066,4.9882,1,1,66.776,16257024.0
w0509,abierto,B5,148.808,0.257881,4.4065,46.4464,100.0,17.3516,CRITICA,7.3557,0.475899,15.0857,68.7877,0.287025,0.233335,11.3012,9.5185,1,1,63.867,16257024.0
w0529,abierto,B5,148.4513,0.237458,4.4183,46.4831,100.0,17.1804,CRITICA,7.4293,0.467835,15.0981,68.688,0.270705,0.241675,14.0015,1.7761,1,1,66.73,16257024.0
w0580,abierto,B5,143.1415,0.268368,4.4199,46.4239,100.0,17.4299,CRITICA,7.8809,0.474502,15.1126,67.5678,0.271077,0.255705,1.0093,4.7184,1,1,66.723,16257024.0
w0735,abierto,B5,148.1141,0.266217,4.4202,46.7294,100.0,15.0192,CRITICA,7.6161,0.468226,15.1635,68.4504,0.283446,0.240919,6.4716,9.503,1,1,65.482,16257024.0
w0738,abierto,B5,152.7353,0.271904,4.3982,46.6801,100.0,14.6288,CRITICA,7.2702,0.454802,15.2014,69.4373,0.293968,0.250191,8.1149,7.9856,1,1,65.945,16257024.0
w0742,abierto,B5,153.4176,0.263825,4.4091,46.6629,100.0,14.9188,CRITICA,7.203,0.450725,15.1983,69.5844,0.289801,0.241854,9.846,8.328,1,1,62.8,16257024.0
w0810,abierto,B5,130.1075,0.28884,4.4105,46.2233,94.2324,17.3933,CRITICA,9.0906,0.538612,15.1557,64.473,0.296771,0.25128,2.7461,13.0037,1,1,66.46,16257024.0
x0020,abierto,B5,130.6882,0.187387,4.6115,46.3102,99.9787,15.9091,CRITICA,8.9976,0.524073,15.0279,64.5643,0.183304,nan,2.1789,nan,1,1,65.642,16257024.0
x0074,abierto,B5,128.8917,0.186744,4.5875,46.0603,99.3246,17.1608,CRITICA,9.0631,0.522237,14.9967,64.2643,0.178997,nan,4.1486,nan,1,1,66.696,16257024.0
x0099,abierto,B5,133.9731,0.167181,4.5784,46.271,100.0,16.7826,CRITICA,8.6426,0.50601,15.0122,65.4625,0.166942,nan,0.1428,nan,1,1,65.933,16257024.0
x0138,abierto,B5,143.367,0.172952,4.6334,46.8296,100.0,15.1923,CRITICA,7.888,0.490652,15.0145,67.3358,0.169486,nan,2.0041,nan,1,1,67.544,16257024.0
x0178,abierto,B5,133.2848,0.165947,4.6279,46.4842,99.9961,15.1413,CRITICA,8.7899,0.520229,15.0382,65.1242,0.165,nan,0.5706,nan,1,1,65.546,16257024.0
x0267,abierto,B5,129.076,0.183049,4.6159,46.2724,99.6623,15.8239,CRITICA,9.1429,0.529836,15.0302,64.151,0.178876,nan,2.2796,nan,1,1,64.86,16257024.0
x0292,abierto,B5,130.0428,0.18982,4.5899,46.0801,99.9107,16.1397,CRITICA,9.0105,0.522984,15.046,64.5654,0.202935,nan,6.9095,nan,1,1,65.071,16257024.0
x0306,abierto,B5,131.3261,0.203081,4.6074,46.3143,99.9787,15.7942,CRITICA,8.9197,0.52104,15.027,64.7333,0.213182,nan,4.9741,nan,1,1,66.799,16257024.0
x0310,abierto,B5,131.4042,0.210139,4.5978,46.2852,99.9767,16.1842,CRITICA,8.8887,0.518747,15.0177,64.7765,0.212073,nan,0.9204,nan,1,1,66.917,16257024.0
x0369,abierto,B5,135.8283,0.133045,4.5945,46.3682,99.9981,16.1764,CRITICA,8.4767,0.502216,15.0098,65.8626,0.138724,nan,4.2685,nan,1,1,66.722,16257024.0
x0382,abierto,B5,131.6936,0.159575,4.5868,46.2035,99.9418,16.1056,CRITICA,8.8698,0.518568,15.0392,64.916,0.164494,nan,3.0823,nan,1,1,66.241,16257024.0
x0385,abierto,B5,132.1164,0.158644,4.5876,46.263,99.9321,16.0546,CRITICA,8.8393,0.517366,15.0387,64.9832,0.165607,nan,4.3889,nan,1,1,67.827,16257024.0
x0400,abierto,B5,132.9343,0.172476,4.6243,46.5179,99.9864,14.8483,CRITICA,8.8321,0.523239,15.0437,65.0068,0.182861,nan,6.0212,nan,1,1,67.076,16257024.0
x0437,abierto,B5,138.9058,0.169475,4.5687,46.4042,100.0,15.7816,CRITICA,8.2342,0.49276,15.0387,66.593,0.173457,nan,2.3494,nan,1,1,65.283,16257024.0
x0499,abierto,B5,137.4165,0.184393,4.6001,46.499,100.0,15.5423,CRITICA,8.3669,0.49837,15.0169,66.162,0.18421,nan,0.0992,nan,1,1,57.672,16257024.0
x0667,abierto,B5,135.4629,0.17225,4.6031,46.3404,99.9981,15.5487,CRITICA,8.5435,0.505946,15.0394,65.7911,0.172156,nan,0.0544,nan,1,1,65.784,16257024.0
x0679,abierto,B5,135.9625,0.173583,4.6045,46.403,100.0,15.5055,CRITICA,8.4991,0.50517,15.0352,65.8707,0.181184,nan,4.3787,nan,1,1,65.665,16257024.0
x0697,abierto,B5,126.3613,0.163707,4.6446,46.3672,98.2107,15.7394,CRITICA,9.4544,0.545866,15.0148,63.3059,0.150724,nan,7.9307,nan,1,1,65.887,16257024.0
x0716,abierto,B5,127.5169,0.157036,4.5946,46.0716,98.1447,16.953,CRITICA,9.2299,0.530069,15.0088,63.8702,0.15944,nan,1.5309,nan,1,1,66.269,16257024.0
x0741,abierto,B5,123.2134,0.191021,4.5967,46.1223,94.3993,18.6066,CRITICA,9.6181,0.538759,14.9277,62.5671,0.198619,nan,3.9775,nan,1,1,66.454,16257024.0
x0748,abierto,B5,125.0346,0.18076,4.5913,46.1149,97.4209,16.9512,CRITICA,9.5233,0.54049,15.0198,63.1183,0.184016,nan,1.8011,nan,1,1,64.736,16257024.0
