imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
n0662,abierto,B5,118.4714,0.192648,4.3477,134.9952,30.1733,82.0296,BIEN,20.5292,0.834444,4.5522,13.9475,0.185429,0.209674,3.7477,8.8377,1,1,265.922,nan
n0665,abierto,B5,124.1286,0.185859,4.3678,136.1768,27.4059,78.6465,BIEN,22.5424,0.839917,4.6032,9.7062,0.194625,0.2062,4.7161,10.9443,1,1,262.481,nan
n0722,abierto,B5,121.8668,0.167628,4.3497,135.0427,28.3336,79.4569,BIEN,21.9269,0.850838,4.5768,10.8118,0.169108,0.180115,0.8831,7.4492,1,1,263.006,nan
n0738,abierto,B5,146.9977,0.213843,4.4042,168.9911,14.3414,71.1266,BIEN,19.517,0.847182,3.2032,14.9617,0.189232,nan,11.509,nan,1,1,269.469,nan
n0774,abierto,B5,133.5917,0.166092,4.3952,151.4678,19.2105,73.531,BIEN,20.6558,0.840909,3.9698,13.3811,0.182886,nan,10.111,nan,1,1,252.474,nan
n0777,abierto,B5,128.9759,0.197981,4.3843,150.8669,20.6486,76.7945,BIEN,19.2032,0.844287,3.9162,16.9729,0.178614,nan,9.7826,nan,1,1,255.115,nan
n0807,abierto,B5,112.708,0.182411,4.3323,124.3338,32.4904,78.6404,BIEN,22.6346,0.843853,5.1728,10.315,0.174322,0.212064,4.4346,16.256,1,1,218.531,nan
n0815,abierto,B5,137.8192,0.173399,4.3758,149.957,21.1415,73.3319,BIEN,22.9178,0.874259,4.0559,8.8071,0.172649,nan,0.4322,nan,1,1,250.206,nan
n0826,abierto,B5,119.3938,0.194567,4.3613,136.0119,28.025,79.3999,BIEN,20.7091,0.840146,4.5622,13.9187,0.182931,0.204396,5.9807,5.0514,1,1,251.591,nan
n0840,abierto,B5,116.1739,0.136367,4.352,135.5169,29.5717,82.8454,BIEN,19.5584,0.834275,4.5016,16.65,0.115937,0.196801,14.9817,44.3176,1,1,251.402,nan
n0889,abierto,B5,121.0923,0.188755,4.3683,136.3147,26.7966,78.0564,BIEN,21.1984,0.842596,4.5707,12.5709,0.18122,0.219189,3.9919,16.1235,1,1,251.661,nan
n0909,abierto,B5,117.2269,0.195183,4.3509,135.7965,28.7372,80.9637,BIEN,19.8915,0.839156,4.5091,15.8408,0.186886,0.203947,4.2506,4.4906,1,1,269.593,nan
n0910,abierto,B5,121.7654,0.186287,4.3662,136.393,27.0605,77.7667,BIEN,21.4746,0.843661,4.58,12.013,0.181812,0.201197,2.4019,8.0038,1,1,267.996,nan
