frame,illum_org,darkpct_org,level_org,ear_org,mar_org,illum_mej,darkpct_mej,level_mej,ear_mej,mar_mej,psnr,ssim,fps
20,6.448783694937541,100.0,CRITICA,0.32415257203728587,0.009489015705159533,59.740483234714006,69.26199793815613,CRITICA,0.32415257203728587,0.009489015705159533,12.135947633396292,0.17932536549406952,18.743978627945932
21,6.501036789297659,100.0,CRITICA,0.3420813552929215,0.004744507852579767,60.301521739130436,68.08193922042847,CRITICA,0.3420813552929215,0.004744507852579767,12.100309827828383,0.17871190032199658,19.054990538862672
22,5.930978874375101,100.0,CRITICA,0.30869133072810606,0.008956820248340984,55.95736171585228,73.85260462760925,CRITICA,0.30869133072810606,0.008956820248340984,12.681333524611025,0.17618373110952734,19.334821553230455
23,5.51203007518797,100.0,CRITICA,0.32659723466688084,0.008943109381339036,52.581601964093906,76.7331600189209,CRITICA,0.32659723466688084,0.008943109381339036,13.106225888491972,0.17710948590031647,19.15539027591478
24,5.132396708683474,100.0,CRITICA,0.3080791920447645,0.010105912973706152,49.66160422502334,80.72624802589417,CRITICA,0.3080791920447645,0.010105912973706152,13.432277026619206,0.17577633827379033,18.456145039990815
25,4.918748059718341,100.0,CRITICA,0.2962426453915137,0.013922466859943822,47.51907826037874,82.52053260803223,CRITICA,0.2962426453915137,0.013922466859943822,13.77859310739483,0.17833886055818474,17.94788478164023
26,4.826301218161683,100.0,CRITICA,0.29344493189223625,0.004179091816537623,46.80861018826135,83.13814997673035,CRITICA,0.29344493189223625,0.004179091816537623,13.861873226162302,0.1779172622288303,17.41762161325341
27,4.534668062942652,100.0,CRITICA,0.2833260555051477,0.008875485248529928,44.38852757185769,86.89888715744019,CRITICA,0.2833260555051477,0.008875485248529928,14.286170567351233,0.1772606478294393,16.99202508724419
28,4.72004910676488,100.0,CRITICA,0.2792921151763281,0.003928371006591931,46.0155928089634,86.12874746322632,CRITICA,0.2792921151763281,0.003928371006591931,14.04800968976527,0.17287238356805235,16.588440531752404
29,4.481972561485695,100.0,CRITICA,0.2830101204252348,0.011742784807525521,43.854567508783674,87.43935227394104,CRITICA,0.2830101204252348,0.011742784807525521,14.34010552876811,0.17632126468520395,16.166197693271428
